x,Curve1,Curve2,Curve3
0.1667,3.72,,
2.1739,3.9941,,
4.155,3.1426,,
6.1558,3.7243,,
8.1662,3.7149,,
10.164,4.8229,,
12.1414,2.5625,,
14.1716,3.9783,,
16.1545,10.3414,,
18.1432,1.4737,,
